ServerSubCategory,FriendlyName,modernisation_candidate,modernisation_treatment,default_flag,modernisation_strategy,modernisation_complexity,applicable_treatment,complexity_score,migration_goal_category,combo_flag,light_modernisation_id,modernisation_focused_id,key_benefits,modernisation_candidate_description,modernisation_candidate_logo
PostgreSQL 9.4,PostgreSQL 9.4,Azure Database for PostgreSQL,PostgreSQL 9.4-to-Azure Database for PostgreSQL,1,PaaS,Hard,Replatform/Refactor,1,database_interest,0,292,293,"Fully managed PostgreSQL service with advanced scaling, high availability, and security.","Managed PostgreSQL database service with built‑in high availability, scaling and security.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
PostgreSQL 9.4,PostgreSQL 9.4,SQL Managed Instance,PostgreSQL 9.4-to-SQL Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,database_interest,0,,,Managed SQL Server service offering almost complete compatibility with on-premise SQL Server features.,"Fully managed, scalable instance of SQL Server in the cloud with near 100% compatibility.",
PostgreSQL 9.4,PostgreSQL 9.4,Azure SQL,PostgreSQL 9.4-to-Azure SQL,0,PaaS,Hard,Replatform/Refactor,2,database_interest,0,,,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,Family of managed SQL services including Azure SQL Database and SQL Managed Instance.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
PostgreSQL 9.4,PostgreSQL 9.4,Eliminate,Eliminate PostgreSQL 9.4,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
PostgreSQL 9.4,PostgreSQL 9.4,IaaS,PostgreSQL 9.4-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
PostgreSQL 9.5,PostgreSQL 9.5,Azure Database for PostgreSQL,PostgreSQL 9.5-to-Azure Database for PostgreSQL,1,PaaS,Hard,Replatform/Refactor,1,database_interest,0,292,293,"Fully managed PostgreSQL service with advanced scaling, high availability, and security.","Managed PostgreSQL database service with built‑in high availability, scaling and security.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
PostgreSQL 9.5,PostgreSQL 9.5,SQL Managed Instance,PostgreSQL 9.5-to-SQL Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,database_interest,0,,,Managed SQL Server service offering almost complete compatibility with on-premise SQL Server features.,"Fully managed, scalable instance of SQL Server in the cloud with near 100% compatibility.",
PostgreSQL 9.5,PostgreSQL 9.5,Azure SQL,PostgreSQL 9.5-to-Azure SQL,0,PaaS,Hard,Replatform/Refactor,2,database_interest,0,,,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,Family of managed SQL services including Azure SQL Database and SQL Managed Instance.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
PostgreSQL 9.5,PostgreSQL 9.5,Eliminate,Eliminate PostgreSQL 9.5,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
PostgreSQL 9.5,PostgreSQL 9.5,IaaS,PostgreSQL 9.5-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
PostgreSQL 9.6,PostgreSQL 9.6,Azure Database for PostgreSQL,PostgreSQL 9.6-to-Azure Database for PostgreSQL,1,PaaS,Hard,Replatform/Refactor,1,database_interest,0,292,293,"Fully managed PostgreSQL service with advanced scaling, high availability, and security.","Managed PostgreSQL database service with built‑in high availability, scaling and security.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
PostgreSQL 9.6,PostgreSQL 9.6,SQL Managed Instance,PostgreSQL 9.6-to-SQL Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,database_interest,0,,,Managed SQL Server service offering almost complete compatibility with on-premise SQL Server features.,"Fully managed, scalable instance of SQL Server in the cloud with near 100% compatibility.",
PostgreSQL 9.6,PostgreSQL 9.6,Azure SQL,PostgreSQL 9.6-to-Azure SQL,0,PaaS,Hard,Replatform/Refactor,2,database_interest,0,,,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,Family of managed SQL services including Azure SQL Database and SQL Managed Instance.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
PostgreSQL 9.6,PostgreSQL 9.6,Eliminate,Eliminate PostgreSQL 9.6,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
PostgreSQL 9.6,PostgreSQL 9.6,IaaS,PostgreSQL 9.6-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
Power BI Helper,Power BI Helper,Power BI Service,Power BI Helper-to-Power BI Service,1,PaaS,Easy,Replace,1,web_approach,0,304,305,Seamless migration with direct support from Power BI ecosystem.,"Cloud-based business analytics service to build dashboards and reports, share insights and collaborate.",
PowerBI Report Server,PowerBI Report Server,Power BI Service,PowerBI Report Server-to-Power BI Service,1,PaaS,Easy,Replace,2,it_tool_interest,0,288,289,Fully managed cloud-based reporting with real-time collaboration.,"Cloud-based business analytics service to build dashboards and reports, share insights and collaborate.",
Puppet,Puppet,Azure Automation DSC,Puppet-to-Azure Automation DSC,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Automates configuration with Azure DSC (Desired State Configuration).,Desired State Configuration as a service for managing and maintaining system configurations across servers.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Puppet,Puppet,Azure DevOps,Puppet-to-Azure DevOps,0,PaaS,Medium,Replace,3,,0,,,Integrates infrastructure as code and CI/CD pipelines for Azure deployments.,"Cloud DevOps toolchain for planning, development, CI/CD and collaboration.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Python,Python,Azure Functions,Python-to-Azure Functions,1,PaaS,Medium,Replace,3,,0,,,Cloud-based task automation and scripting for infrastructure and applications.,Event‑driven serverless compute platform for running code without provisioning servers.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Python,Python,Azure App Service,Python-to-Azure App Service,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed Python application hosting and scaling.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Python 3.10,Python 3.10,Azure Functions,Python 3.10-to-Azure Functions,1,PaaS,Medium,Replace,3,,0,,,Cloud-based task automation and scripting for infrastructure and applications.,Event‑driven serverless compute platform for running code without provisioning servers.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Python 3.10,Python 3.10,Azure App Service,Python 3.10-to-Azure App Service,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed Python application hosting and scaling.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Python 3.11,Python 3.11,Azure Functions,Python 3.11-to-Azure Functions,1,PaaS,Medium,Replace,3,,0,,,Cloud-based task automation and scripting for infrastructure and applications.,Event‑driven serverless compute platform for running code without provisioning servers.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Python 3.11,Python 3.11,Azure App Service,Python 3.11-to-Azure App Service,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed Python application hosting and scaling.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Python 3.7,Python 3.7,Azure Functions,Python 3.7-to-Azure Functions,1,PaaS,Medium,Replace,3,,0,,,Cloud-based task automation and scripting for infrastructure and applications.,Event‑driven serverless compute platform for running code without provisioning servers.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Python 3.8,Python 3.8,Azure Functions,Python 3.8-to-Azure Functions,1,PaaS,Medium,Replace,3,,0,,,Cloud-based task automation and scripting for infrastructure and applications.,Event‑driven serverless compute platform for running code without provisioning servers.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Python 3.8,Python 3.8,Azure App Service,Python 3.8-to-Azure App Service,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed Python application hosting and scaling.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Python 3.9,Python 3.9,Azure Functions,Python 3.9-to-Azure Functions,1,PaaS,Medium,Replace,3,,0,,,Cloud-based task automation and scripting for infrastructure and applications.,Event‑driven serverless compute platform for running code without provisioning servers.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Python 3.9,Python 3.9,Azure App Service,Python 3.9-to-Azure App Service,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed Python application hosting and scaling.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Redis,Redis,Azure Cache for Redis,Redis-to-Azure Cache for Redis,1,PaaS,Easy,Replatform/Refactor,2,database_interest,0,292,293,"Fully managed, in-memory caching service providing fast data access.","Fully managed Redis cache providing high‑performance, low‑latency data caching for applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Salesforce,Salesforce,Dynamics 365 Customer Engagement,Salesforce-to-Dynamics 365 Customer Engagement,1,PaaS,Hard,Replace,4,,0,,,Cloud-based CRM with deep Azure integration and customization capabilities.,"CRM suite focusing on sales, customer service and marketing capabilities.",https://drmigrate.blob.core.windows.net/drmimages/dynamics365.png
SAP,SAP,SAP on Azure,SAP-to-SAP on Azure,1,PaaS,Hard,Replace,3,it_tool_interest,0,288,289,"Fully supported SAP environments on Azure VMs, enabling scalability, availability, and performance.",Deploy SAP workloads on Azure infrastructure with compliance and high availability.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
SAP ASE,SAP ASE,Azure Database for PostgreSQL,SAP ASE-to-Azure Database for PostgreSQL,1,PaaS,Hard,Replace,4,,0,,,"Fully managed PostgreSQL service with advanced scaling, high availability, and security.","Managed PostgreSQL database service with built‑in high availability, scaling and security.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
SAP ASE,SAP ASE,Azure SQL,SAP ASE-to-Azure SQL,0,PaaS,Hard,Replace,4,,0,,,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,Family of managed SQL services including Azure SQL Database and SQL Managed Instance.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
SAP BusinessObjects,SAP BusinessObjects,Power BI Service,SAP BusinessObjects-to-Power BI Service,0,PaaS,Hard,Replace,4,,1,,,"Integrated reporting and analytics for SAP data, enhanced with Power BI dashboards.","Cloud-based business analytics service to build dashboards and reports, share insights and collaborate.",
SAP BusinessObjects,SAP BusinessObjects,SAP on Azure,SAP BusinessObjects-to-SAP on Azure,0,PaaS,Hard,Replace,4,,1,,,"Integrated reporting and analytics for SAP data, enhanced with Power BI dashboards.",Deploy SAP workloads on Azure infrastructure with compliance and high availability.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ScanMail for Microsoft Exchange,ScanMail for Microsoft Exchange,Microsoft Defender for Cloud,ScanMail for Microsoft Exchange-to-Microsoft Defender for Cloud,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
ServiceNow,ServiceNow,ServiceNow SaaS,ServiceNow-to-ServiceNow SaaS,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,,"Cloud-based service management platform for ITSM, HR, customer service and more.",
SharePoint,SharePoint,SharePoint Online,SharePoint-to-SharePoint Online,1,PaaS,Medium,Replace,1,modern_workplace_interest,0,296,297,Cloud-based collaboration and document management platform with Office 365 integration.,"Cloud service for creating sites, managing content and collaborating with lists, libraries and workflows.",
Spark,Spark,Azure Synapse Analytics,Spark-to-Azure Synapse Analytics,1,PaaS,Medium,Replace,3,web_approach,0,304,305,Managed big data and analytics with native Spark integration for large-scale data processing.,Unified analytics service that brings together big data and data warehousing.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Splunk,Splunk,Azure Monitor,Splunk-to-Azure Monitor,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,"Centralized log analytics, monitoring, and alerting integrated with Azure cloud workloads.",Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Splunk,Splunk,Azure Log Analytics,Splunk-to-Azure Log Analytics,0,PaaS,Medium,Replace,3,,1,,,"Centralized log analytics, monitoring, and alerting integrated with Azure cloud workloads.",Collect and analyze log data from cloud and on‑premises resources using Azure Monitor Logs.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Splunk,Splunk,Azure Sentinel,Splunk-to-Azure Sentinel,0,PaaS,Medium,Replace,3,,0,,,Security operations with advanced threat detection and response.,Cloud‑native SIEM and SOAR platform (now called Microsoft Sentinel) for analytics and automated response.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
SQL Anywhere,SQL Anywhere,SAP on Azure,SQL Anywhere-to-SAP on Azure,1,PaaS,Medium,Replatform/Refactor,3,database_interest,0,292,293,Run SAP S4HANA on Azure for cloud-based ERP with full SAP support.,Deploy SAP workloads on Azure infrastructure with compliance and high availability.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
SQL Anywhere,SQL Anywhere,IaaS,SQL Anywhere-to-IaaS,0,IaaS,Easy,Replatform/Refactor,,,0,,,,,
SQL Server,SQL Server,SQL Managed Instance,SQL Server-to-SQL Managed Instance,1,PaaS,Medium,Replatform/Refactor,2,database_interest,0,292,,Managed SQL Server service offering almost complete compatibility with on-premise SQL Server features.,"Fully managed, scalable instance of SQL Server in the cloud with near 100% compatibility.",
SQL Server,SQL Server,Azure SQL,SQL Server-to-Azure SQL,0,PaaS,Easy,Replatform/Refactor,1,database_interest,0,,293,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,Family of managed SQL services including Azure SQL Database and SQL Managed Instance.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
SQL Server,SQL Server,Eliminate,Eliminate SQL Server,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
SQL Server,SQL Server,IaaS,SQL Server-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
SQL Server,SQL Server,Azure Database for PostgreSQL,SQL Server-to-Azure Database for PostgreSQL,0,PaaS,Hard,Replatform/Refactor,2,,0,,,"Fully managed PostgreSQL service with advanced scaling, high availability, and security.","Managed PostgreSQL database service with built‑in high availability, scaling and security.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
SQL Server 2000,SQL Server 2000,SQL Managed Instance,SQL Server 2000-to-SQL Managed Instance,1,PaaS,Medium,Replatform/Refactor,2,database_interest,0,292,,Managed SQL Server service offering almost complete compatibility with on-premise SQL Server features.,"Fully managed, scalable instance of SQL Server in the cloud with near 100% compatibility.",
SQL Server 2000,SQL Server 2000,Azure SQL,SQL Server 2000-to-Azure SQL,0,PaaS,Hard,Replatform/Refactor,2,database_interest,0,,293,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,Family of managed SQL services including Azure SQL Database and SQL Managed Instance.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
SQL Server 2000,SQL Server 2000,Eliminate,Eliminate SQL Server 2000,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
SQL Server 2000,SQL Server 2000,IaaS,SQL Server 2000-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
SQL Server 2005,SQL Server 2005,SQL Managed Instance,SQL Server 2005-to-SQL Managed Instance,1,PaaS,Medium,Replatform/Refactor,2,database_interest,0,292,,Managed SQL Server service offering almost complete compatibility with on-premise SQL Server features.,"Fully managed, scalable instance of SQL Server in the cloud with near 100% compatibility.",
SQL Server 2005,SQL Server 2005,Azure SQL,SQL Server 2005-to-Azure SQL,0,PaaS,Hard,Replatform/Refactor,2,database_interest,0,,293,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,Family of managed SQL services including Azure SQL Database and SQL Managed Instance.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
SQL Server 2005,SQL Server 2005,Eliminate,Eliminate SQL Server 2005,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
SQL Server 2005,SQL Server 2005,IaaS,SQL Server 2005-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
SQL Server 2005,SQL Server 2005,Azure Database for PostgreSQL,SQL Server 2005-to-Azure Database for PostgreSQL,0,PaaS,Hard,Replatform/Refactor,2,,0,,,"Fully managed PostgreSQL service with advanced scaling, high availability, and security.","Managed PostgreSQL database service with built‑in high availability, scaling and security.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
SQL Server 2008,SQL Server 2008,SQL Managed Instance,SQL Server 2008-to-SQL Managed Instance,1,PaaS,Medium,Replatform/Refactor,2,database_interest,0,292,,Managed SQL Server service offering almost complete compatibility with on-premise SQL Server features.,"Fully managed, scalable instance of SQL Server in the cloud with near 100% compatibility.",
SQL Server 2008,SQL Server 2008,Azure SQL,SQL Server 2008-to-Azure SQL,0,PaaS,Hard,Replatform/Refactor,2,database_interest,0,,293,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,Family of managed SQL services including Azure SQL Database and SQL Managed Instance.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
